project_id,line_of_business,region,country_code,forecast_cost,estimated_sell_price,change_order_cost,change_order_sell_price,final_cost,final_sell_price,estimated_duration_days,delays_days,final_duration_days,tier,risks_registered,risks_prevented,estimated_margin,final_margin,final_margin_pct,change_order_profit,delay_ratio,risk_mitigation_rate,high_delay_flag,low_margin_flag,risk_management_issue
PRJ-2190,ENERGY,ASIA,JP,1621142.0,2333159.61,393480.15,403093.54,2014622.15,2736253.16,1792.0,246,2038.0,TIER 3,8,2,712017.6099999999,721631.0100000002,0.2637296214214332,9613.389999999956,0.13727678571428573,0.25,False,False,True
PRJ-2191,INSTALL,OCEANIA,AU,1516532.0,2168013.25,89877.57,129694.15,1606409.57,2297707.41,1790.0,279,2069.0,TIER 3,9,1,651481.25,691297.8400000001,0.3008641731281182,39816.57999999999,0.1558659217877095,0.1111111111111111,False,False,True
PRJ-2192,ENERGY,NORTH AMERICA,US,2366810.0,3378073.35,39815.25,55074.97,2406625.25,3433148.32,1607.0,218,1825.0,TIER 3,2,1,1011263.3500000001,1026523.0699999998,0.299003414451957,15259.720000000001,0.1356565028002489,0.5,False,False,False
PRJ-2193,INSTALL,SOUTH AMERICA,BR,3536476.0,2246540.13,190314.87,243628.61,3726790.87,2490168.74,841.0,99,940.0,TIER 3,1,1,-1289935.87,-1236622.13,-0.4966017403302556,53313.73999999999,0.11771700356718193,1.0,False,True,False
PRJ-2194,INSTALL,AFRICA,EG,3956378.0,4801443.69,437085.13,472566.67,4393463.13,5274010.36,465.0,64,529.0,TIER 3,5,3,845065.6900000004,880547.2300000004,0.16695970805791144,35481.53999999998,0.13763440860215054,0.6,False,False,False
PRJ-2195,ENERGY,SOUTH AMERICA,BR,3363550.0,2257465.63,1007486.49,1059262.79,4371036.49,3316728.42,377.0,64,441.0,TIER 3,4,1,-1106084.37,-1054308.0700000003,-0.317875911588806,51776.30000000005,0.16976127320954906,0.25,False,True,True
PRJ-2196,ENERGY,EUROPE,DE,4432594.0,5336062.43,135632.86,197675.65,4568226.86,5533738.09,65.0,12,77.0,TIER 3,1,0,903468.4299999997,965511.2299999995,0.1744772185269794,62042.79000000001,0.18461538461538463,0.0,False,False,True
PRJ-2197,INSTALL,ASIA,JP,3247557.0,4840206.52,772770.34,790550.15,4020327.34,5630756.67,1522.0,285,1807.0,TIER 3,2,2,1592649.5199999996,1610429.33,0.2860058468838079,17779.810000000056,0.18725361366622864,1.0,False,False,False
PRJ-2198,SERVICE,SOUTH AMERICA,AR,3967532.0,3779907.52,1161704.07,1524102.11,5129236.07,5304009.63,1079.0,120,1199.0,TIER 2,0,0,-187624.47999999998,174773.5599999996,0.032951214683220625,362398.04000000004,0.11121408711770157,0.0,False,True,True
PRJ-2199,INSTALL,EUROPE,DE,1351944.0,2252556.55,285757.18,308028.34,1637701.18,2560584.89,1378.0,25,1403.0,TIER 3,5,3,900612.5499999998,922883.7100000002,0.36041910330885385,22271.160000000033,0.018142235123367198,0.6,False,False,False
PRJ-2200,SERVICE,ASIA,JP,3501814.0,5400650.51,915190.18,1364800.76,4417004.18,6765451.27,1463.0,276,1739.0,TIER 3,0,0,1898836.5099999998,2348447.09,0.34712349498601885,449610.57999999996,0.18865345181134655,0.0,False,False,True
PRJ-2201,ENERGY,EUROPE,DE,3865476.0,3165214.78,353274.92,496287.63,4218750.92,3661502.41,1519.0,206,1725.0,TIER 3,1,0,-700261.2200000002,-557248.5099999998,-0.15219121759365434,143012.71000000002,0.13561553653719552,0.0,False,True,True
PRJ-2202,SERVICE,SOUTH AMERICA,AR,3361144.0,3034244.33,50076.61,57645.79,3411220.61,3091890.12,339.0,27,366.0,TIER 3,0,0,-326899.6699999999,-319330.48999999976,-0.10328002535872774,7569.18,0.07964601769911504,0.0,False,True,True
PRJ-2203,INSTALL,AFRICA,ZA,1989892.0,2214710.3,42969.26,57382.31,2032861.26,2272092.61,783.0,18,801.0,TIER 3,0,0,224818.2999999998,239231.34999999986,0.10529119673515415,14413.049999999996,0.022988505747126436,0.0,False,False,True
PRJ-2204,SERVICE,OCEANIA,NZ,1591237.0,2749209.59,273116.28,299818.07,1864353.28,3049027.66,1702.0,312,2014.0,TIER 3,9,6,1157972.5899999999,1184674.3800000001,0.3885416966010732,26701.78999999998,0.18331374853113983,0.6666666666666666,False,False,False
PRJ-2205,INSTALL,NORTH AMERICA,US,1122518.0,1628511.14,18651.36,21746.01,1141169.36,1650257.16,175.0,24,199.0,TIER 3,1,0,505993.1399999999,509087.7999999998,0.3084899810402882,3094.649999999998,0.13714285714285715,0.0,False,False,True
PRJ-2206,INSTALL,EUROPE,DE,4594278.0,6030462.03,1370979.63,1521533.44,5965257.63,7551995.47,535.0,105,640.0,TIER 2,10,9,1436184.0300000003,1586737.8399999999,0.21010842052319184,150553.81000000006,0.19626168224299065,0.9,False,False,False
PRJ-2207,INSTALL,SOUTH AMERICA,BR,3704432.0,3473275.93,310156.89,368129.52,4014588.89,3841405.45,1469.0,244,1713.0,TIER 3,8,0,-231156.06999999983,-173183.43999999994,-0.04508335354186576,57972.630000000005,0.16609938733832538,0.0,False,True,True
PRJ-2208,SERVICE,OCEANIA,NZ,2551451.0,2066603.11,410080.69,496068.16,2961531.69,2562671.27,1481.0,194,1675.0,TIER 3,0,0,-484847.8899999999,-398860.4199999999,-0.15564244414384054,85987.46999999997,0.13099257258609048,0.0,False,True,True
PRJ-2209,INSTALL,AFRICA,EG,4128143.0,7007544.8,295695.62,321364.46,4423838.62,7328909.26,955.0,183,1138.0,TIER 3,6,1,2879401.8,2905070.6399999997,0.3963851286651078,25668.840000000026,0.19162303664921465,0.16666666666666666,False,False,True
PRJ-2210,SERVICE,AFRICA,EG,4996114.0,7482341.95,76858.19,102795.7,5072972.19,7585137.65,1400.0,245,1645.0,TIER 2,7,7,2486227.95,2512165.46,0.33119576412697005,25937.509999999995,0.175,1.0,False,False,False
PRJ-2211,ENERGY,AFRICA,ZA,4193297.0,4942566.06,457396.61,575274.31,4650693.61,5517840.36,61.0,5,66.0,TIER 3,9,0,749269.0599999996,867146.75,0.15715328705160292,117877.70000000007,0.08196721311475409,0.0,False,False,True
PRJ-2212,INSTALL,SOUTH AMERICA,AR,3135208.0,2006727.25,249578.14,329062.24,3384786.14,2335789.48,753.0,33,786.0,TIER 3,3,3,-1128480.75,-1048996.6600000001,-0.44909726196729005,79484.09999999998,0.043824701195219126,1.0,False,True,False
PRJ-2213,INSTALL,SOUTH AMERICA,BR,2210334.0,2553604.14,397391.7,488931.73,2607725.7,3042535.87,1809.0,74,1883.0,TIER 3,10,10,343270.14000000013,434810.1699999999,0.14291044989389062,91540.02999999997,0.04090657822001106,1.0,False,False,False
PRJ-2214,INSTALL,ASIA,JP,4097930.0,4124750.3,884808.93,1010000.89,4982738.93,5134751.2,597.0,47,644.0,TIER 3,3,3,26820.299999999814,152012.27000000048,0.02960460284813809,125191.95999999996,0.07872696817420435,1.0,False,True,False
PRJ-2215,ENERGY,AFRICA,EG,430630.0,655176.94,8977.1,10370.61,439607.1,665547.55,1453.0,163,1616.0,TIER 4,2,1,224546.93999999994,225940.45000000007,0.3394805525164957,1393.5100000000002,0.11218169304886441,0.5,False,False,False
PRJ-2216,SERVICE,ASIA,CN,3814875.0,5745352.3,625924.6,837479.91,4440799.6,6582832.21,1474.0,183,1657.0,TIER 3,6,1,1930477.2999999998,2142032.6100000003,0.3253968112305874,211555.31000000006,0.12415196743554953,0.16666666666666666,False,False,True
PRJ-2217,INSTALL,OCEANIA,AU,1269069.0,1057349.17,298357.3,335865.81,1567426.3,1393214.98,908.0,116,1024.0,TIER 3,6,4,-211719.83000000007,-174211.32000000007,-0.1250426692942966,37508.51000000001,0.1277533039647577,0.6666666666666666,False,True,False
PRJ-2218,SERVICE,EUROPE,DE,1272491.0,1253413.01,76718.08,91750.97,1349209.08,1345163.97,1609.0,35,1644.0,TIER 3,2,2,-19077.98999999999,-4045.1100000001024,-0.003007150124605332,15032.89,0.02175264139216905,1.0,False,True,False
PRJ-2219,ENERGY,SOUTH AMERICA,BR,4543146.0,4188133.18,1085485.37,1178992.28,5628631.37,5367125.46,1693.0,290,1983.0,TIER 2,6,1,-355012.81999999983,-261505.91000000015,-0.04872364395968492,93506.90999999992,0.17129356172474897,0.16666666666666666,False,True,True
PRJ-2220,INSTALL,EUROPE,FR,2320736.0,1604665.21,180603.63,204796.29,2501339.63,1809461.51,1536.0,138,1674.0,TIER 3,6,0,-716070.79,-691878.1199999999,-0.3823668622826909,24192.660000000003,0.08984375,0.0,False,True,True
PRJ-2221,INSTALL,SOUTH AMERICA,AR,3832404.0,4266071.76,642196.49,811543.9,4474600.49,5077615.66,715.0,28,743.0,TIER 3,4,3,433667.7599999998,603015.1699999999,0.11875951438199242,169347.41000000003,0.039160839160839164,0.75,False,False,False
PRJ-2222,ENERGY,AFRICA,ZA,3093937.0,2642231.48,721140.57,877591.55,3815077.57,3519823.03,1415.0,266,1681.0,TIER 3,1,1,-451705.52,-295254.54000000004,-0.08388334796479813,156450.9800000001,0.1879858657243816,1.0,False,True,False
PRJ-2223,ENERGY,EUROPE,DE,491102.0,679056.03,43838.61,46231.82,534940.61,725287.85,380.0,9,389.0,TIER 4,9,7,187954.03000000003,190347.24,0.26244371803553584,2393.209999999999,0.02368421052631579,0.7777777777777778,False,False,False
PRJ-2224,INSTALL,SOUTH AMERICA,AR,2969349.0,4275227.13,889333.52,1058592.2,3858682.52,5333819.33,1642.0,71,1713.0,TIER 3,8,7,1305878.13,1475136.81,0.2765629502490104,169258.67999999993,0.043239951278928136,0.875,False,False,False
PRJ-2225,ENERGY,EUROPE,FR,478081.0,655232.14,29515.79,30616.21,507596.79,685848.35,204.0,25,229.0,TIER 4,6,5,177151.14,178251.56,0.25989937863085916,1100.4199999999983,0.12254901960784313,0.8333333333333334,False,False,False
PRJ-2226,INSTALL,AFRICA,ZA,213964.0,301901.07,8448.79,10548.46,222412.79,312449.52,1668.0,32,1700.0,TIER 5,1,1,87937.07,90036.73000000001,0.28816408487361417,2099.6699999999983,0.019184652278177457,1.0,False,False,False
PRJ-2227,INSTALL,NORTH AMERICA,MX,791706.0,541789.2,189624.14,233599.57,981330.14,775388.78,1238.0,179,1417.0,TIER 4,9,8,-249916.80000000005,-205941.36,-0.2655975496576053,43975.42999999999,0.14458804523424879,0.8888888888888888,False,True,False
PRJ-2228,ENERGY,ASIA,JP,4834789.0,3506720.72,351565.59,492329.54,5186354.59,3999050.26,348.0,29,377.0,TIER 2,6,6,-1328068.2799999998,-1187304.33,-0.29689657613855547,140763.94999999995,0.08333333333333333,1.0,False,True,False
PRJ-2229,SERVICE,ASIA,CN,1190824.0,1010172.34,17401.74,19230.54,1208225.74,1029402.89,1160.0,197,1357.0,TIER 3,6,5,-180651.66000000003,-178822.84999999998,-0.17371512333718042,1828.7999999999993,0.16982758620689656,0.8333333333333334,False,True,False
PRJ-2230,ENERGY,ASIA,JP,3414463.0,2182245.96,659534.89,983128.18,4073997.89,3165374.14,428.0,56,484.0,TIER 3,9,4,-1232217.04,-908623.75,-0.287050980330559,323593.29000000004,0.1308411214953271,0.4444444444444444,False,True,True
PRJ-2231,INSTALL,AFRICA,ZA,3094825.0,1888385.22,2237.6,3241.35,3097062.6,1891626.57,583.0,71,654.0,TIER 3,1,1,-1206439.78,-1205436.03,-0.6372484131474215,1003.75,0.12178387650085763,1.0,False,True,False
PRJ-2232,SERVICE,AFRICA,ZA,4244323.0,6975544.15,873583.1,1231716.74,5117906.1,8207260.89,1201.0,2,1203.0,TIER 2,1,1,2731221.1500000004,3089354.79,0.376417276288143,358133.64,0.0016652789342214821,1.0,False,False,False
PRJ-2233,INSTALL,OCEANIA,NZ,2901180.0,2140468.68,496483.13,504057.34,3397663.13,2644526.02,746.0,147,893.0,TIER 3,9,6,-760711.3199999998,-753137.1099999999,-0.2847909622761057,7574.210000000021,0.1970509383378016,0.6666666666666666,False,True,False
PRJ-2234,SERVICE,AFRICA,ZA,3838780.0,5133626.73,357145.69,449733.43,4195925.69,5583360.16,1406.0,182,1588.0,TIER 3,5,5,1294846.7300000004,1387434.4699999997,0.24849453200955599,92587.73999999999,0.12944523470839261,1.0,False,False,False
PRJ-2235,ENERGY,NORTH AMERICA,MX,2886497.0,3517707.19,424542.1,545102.38,3311039.1,4062809.57,577.0,55,632.0,TIER 3,3,3,631210.19,751770.4699999997,0.18503709244733313,120560.28000000003,0.09532062391681109,1.0,False,False,False
PRJ-2236,ENERGY,SOUTH AMERICA,BR,1773490.0,1490312.6,185303.68,254338.82,1958793.68,1744651.42,425.0,69,494.0,TIER 3,3,2,-283177.3999999999,-214142.26,-0.12274214639391978,69035.14000000001,0.1623529411764706,0.6666666666666666,False,True,False
PRJ-2237,INSTALL,NORTH AMERICA,US,4274990.0,5278404.34,401688.67,562004.35,4676678.67,5840408.68,90.0,9,99.0,TIER 3,9,1,1003414.3399999999,1163730.0099999998,0.19925489358049508,160315.68,0.1,0.1111111111111111,False,False,True
PRJ-2238,INSTALL,EUROPE,FR,3767019.0,4392023.41,118275.18,126510.76,3885294.18,4518534.17,1036.0,187,1223.0,TIER 3,5,0,625004.4100000001,633239.9899999998,0.1401427910414584,8235.580000000002,0.1805019305019305,0.0,False,False,True
PRJ-2239,INSTALL,EUROPE,FR,454232.0,277209.76,37933.6,54455.96,492165.6,331665.72,1190.0,40,1230.0,TIER 4,5,5,-177022.24,-160499.88,-0.4839206174216618,16522.36,0.03361344537815126,1.0,False,True,False
PRJ-2240,SERVICE,AFRICA,ZA,2855670.0,3176092.92,388364.31,543599.29,3244034.31,3719692.21,125.0,1,126.0,TIER 3,7,1,320422.9199999999,475657.8999999999,0.12787560721321076,155234.98000000004,0.008,0.14285714285714285,False,False,True
PRJ-2241,ENERGY,ASIA,JP,4953683.0,5197247.62,1388566.5,1567858.64,6342249.5,6765106.26,104.0,13,117.0,TIER 2,5,1,243564.6200000001,422856.7599999998,0.06250556070349142,179292.1399999999,0.125,0.2,False,True,True
PRJ-2242,ENERGY,AFRICA,EG,2365430.0,3064503.23,18508.23,26340.61,2383938.23,3090843.84,1279.0,236,1515.0,TIER 3,0,0,699073.23,706905.6099999999,0.22870958437033168,7832.380000000001,0.18451915559030493,0.0,False,False,True
PRJ-2243,SERVICE,ASIA,CN,3306898.0,5727681.11,312907.9,423269.98,3619805.9,6150951.09,453.0,57,510.0,TIER 3,0,0,2420783.1100000003,2531145.19,0.4115046848795541,110362.07999999996,0.12582781456953643,0.0,False,False,True
PRJ-2244,ENERGY,OCEANIA,AU,2458820.0,3773102.02,250444.11,318109.18,2709264.11,4091211.21,935.0,157,1092.0,TIER 3,6,0,1314282.02,1381947.1,0.3377843452868326,67665.07,0.1679144385026738,0.0,False,False,True
PRJ-2245,SERVICE,SOUTH AMERICA,BR,4333279.0,3339860.14,73424.36,105913.16,4406703.36,3445773.3,1093.0,47,1140.0,TIER 3,10,6,-993418.8599999999,-960930.0600000005,-0.2788721068794632,32488.800000000003,0.043000914913083256,0.6,False,True,False
PRJ-2246,INSTALL,NORTH AMERICA,US,2080132.0,2176096.02,192209.9,219900.36,2272341.9,2395996.38,716.0,27,743.0,TIER 3,0,0,95964.02000000002,123654.47999999998,0.05160879249742439,27690.459999999992,0.03770949720670391,0.0,False,True,True
PRJ-2247,INSTALL,AFRICA,ZA,2015960.0,1961143.11,311103.33,421526.78,2327063.33,2382669.9,227.0,19,246.0,TIER 3,0,0,-54816.8899999999,55606.56999999983,0.023337924401529493,110423.45000000001,0.08370044052863436,0.0,False,True,True
PRJ-2248,SERVICE,NORTH AMERICA,US,1918130.0,1670329.41,139544.37,175764.84,2057674.37,1846094.25,362.0,24,386.0,TIER 3,1,0,-247800.59000000008,-211580.1200000001,-0.11460959807442124,36220.47,0.06629834254143646,0.0,False,True,True
PRJ-2249,ENERGY,OCEANIA,NZ,3040579.0,4878192.09,494045.76,608541.08,3534624.76,5486733.17,1038.0,185,1223.0,TIER 3,8,1,1837613.0899999999,1952108.4100000001,0.35578701378693073,114495.31999999995,0.17822736030828518,0.125,False,False,True
PRJ-2250,INSTALL,AFRICA,ZA,1977303.0,3028781.43,340876.02,416944.25,2318179.02,3445725.67,33.0,4,37.0,TIER 3,10,3,1051478.4300000002,1127546.65,0.3272305337064166,76068.22999999998,0.12121212121212122,0.3,False,False,True
PRJ-2251,INSTALL,ASIA,JP,2030840.0,1398171.44,105465.02,121419.85,2136305.02,1519591.29,1423.0,237,1660.0,TIER 3,8,0,-632668.56,-616713.73,-0.40584184317086996,15954.830000000002,0.16654954321855236,0.0,False,True,True
PRJ-2252,SERVICE,ASIA,JP,842732.0,1310766.39,28027.15,35853.79,870759.15,1346620.18,1122.0,191,1313.0,TIER 4,8,0,468034.3899999999,475861.0299999999,0.3533743494026652,7826.639999999999,0.17023172905525846,0.0,False,False,True
PRJ-2253,ENERGY,OCEANIA,NZ,3368095.0,4323720.13,499781.05,508812.75,3867876.05,4832532.87,1024.0,80,1104.0,TIER 3,7,7,955625.1299999999,964656.8200000003,0.1996172288839497,9031.700000000012,0.078125,1.0,False,False,False
PRJ-2254,ENERGY,SOUTH AMERICA,AR,1749496.0,2480707.28,205915.23,238797.88,1955411.23,2719505.17,406.0,6,412.0,TIER 3,9,0,731211.2799999998,764093.94,0.2809680041902623,32882.649999999994,0.014778325123152709,0.0,False,False,True
PRJ-2255,INSTALL,AFRICA,EG,960195.0,1047259.47,4567.54,6378.69,964762.54,1053638.17,131.0,20,151.0,TIER 4,6,3,87064.46999999997,88875.62999999989,0.08435118670767204,1811.1499999999996,0.15267175572519084,0.5,False,True,False
PRJ-2256,SERVICE,NORTH AMERICA,MX,1095305.0,1572284.69,173654.38,234609.75,1268959.38,1806894.44,1023.0,194,1217.0,TIER 3,4,3,476979.68999999994,537935.06,0.2977124994639975,60955.369999999995,0.18963831867057673,0.75,False,False,False
PRJ-2257,SERVICE,EUROPE,DE,3767047.0,5878754.56,868051.03,1005223.71,4635098.03,6883978.27,1267.0,250,1517.0,TIER 3,7,3,2111707.5599999996,2248880.2399999993,0.3266832276040871,137172.67999999993,0.19731649565903708,0.42857142857142855,False,False,True
PRJ-2258,ENERGY,NORTH AMERICA,US,4870921.0,6685881.82,893166.64,1192199.8,5764087.64,7878081.62,714.0,105,819.0,TIER 2,5,3,1814960.8200000003,2113993.9800000004,0.2683386745617394,299033.16000000003,0.14705882352941177,0.6,False,False,False
PRJ-2259,ENERGY,SOUTH AMERICA,AR,3726035.0,2427872.53,1105636.5,1572440.01,4831671.5,4000312.55,1320.0,192,1512.0,TIER 3,1,0,-1298162.4700000002,-831358.9500000002,-0.20782349869137107,466803.51,0.14545454545454545,0.0,False,True,True
PRJ-2260,ENERGY,AFRICA,ZA,2368647.0,2597120.23,337680.4,468676.56,2706327.4,3065796.79,680.0,0,680.0,TIER 3,4,0,228473.22999999998,359469.39000000013,0.11725153838392535,130996.15999999997,0.0,0.0,False,False,True
PRJ-2261,SERVICE,OCEANIA,AU,3092460.0,2617905.97,669450.43,942120.0,3761910.43,3560025.97,874.0,95,969.0,TIER 3,3,0,-474554.0299999998,-201884.45999999996,-0.05670870429071616,272669.56999999995,0.10869565217391304,0.0,False,True,True
PRJ-2262,ENERGY,OCEANIA,AU,3134156.0,4922743.83,879811.94,1190529.62,4013967.94,6113273.45,239.0,17,256.0,TIER 3,9,0,1788587.83,2099305.5100000002,0.3434012116699933,310717.68000000017,0.07112970711297072,0.0,False,False,True
PRJ-2263,SERVICE,NORTH AMERICA,US,1145314.0,1637182.4,141921.36,191632.84,1287235.36,1828815.24,437.0,16,453.0,TIER 3,5,1,491868.3999999999,541579.8799999999,0.2961370116316397,49711.48000000001,0.036613272311212815,0.2,False,False,True
PRJ-2264,SERVICE,AFRICA,EG,300792.0,240643.97,66185.76,70117.78,366977.76,310761.75,1102.0,50,1152.0,TIER 4,4,3,-60148.03,-56216.01000000001,-0.1808974560093062,3932.020000000004,0.045372050816696916,0.75,False,True,False
PRJ-2265,INSTALL,AFRICA,EG,303725.0,346439.22,55509.07,70564.21,359234.07,417003.43,1589.0,256,1845.0,TIER 4,4,3,42714.21999999997,57769.359999999986,0.13853449598723921,15055.140000000007,0.16110761485210826,0.75,False,False,False
PRJ-2266,INSTALL,ASIA,CN,2382727.0,3505914.42,454608.6,578769.83,2837335.6,4084684.25,619.0,81,700.0,TIER 3,0,0,1123187.42,1247348.65,0.30537211046361784,124161.22999999998,0.1308562197092084,0.0,False,False,True
PRJ-2267,INSTALL,ASIA,JP,2832190.0,3548879.02,126708.7,173986.22,2958898.7,3722865.24,744.0,86,830.0,TIER 3,10,9,716689.02,763966.54,0.20520929196996665,47277.520000000004,0.11559139784946236,0.9,False,False,False
PRJ-2268,ENERGY,NORTH AMERICA,MX,4751206.0,8238595.05,618672.91,734637.63,5369878.91,8973232.68,1429.0,190,1619.0,TIER 2,9,6,3487389.05,3603353.7699999996,0.401566960147076,115964.71999999997,0.13296011196641008,0.6666666666666666,False,False,False
PRJ-2269,ENERGY,ASIA,JP,2784780.0,3884603.07,275708.92,383174.33,3060488.92,4267777.4,1058.0,195,1253.0,TIER 3,7,1,1099823.0699999998,1207288.4800000004,0.28288459468387467,107465.41000000003,0.1843100189035917,0.14285714285714285,False,False,True
PRJ-2270,INSTALL,ASIA,JP,1431503.0,2323975.62,33500.12,44799.73,1465003.12,2368775.35,1745.0,247,1992.0,TIER 3,7,6,892472.6200000001,903772.23,0.38153564456840533,11299.61,0.14154727793696276,0.8571428571428571,False,False,False
PRJ-2271,ENERGY,SOUTH AMERICA,BR,3235767.0,2780610.8,316146.11,383049.03,3551913.11,3163659.84,1656.0,305,1961.0,TIER 3,9,7,-455156.2000000002,-388253.27,-0.12272282408212383,66902.92000000004,0.18417874396135267,0.7777777777777778,False,True,False
PRJ-2272,ENERGY,NORTH AMERICA,US,560450.0,962194.23,59656.72,62679.78,620106.72,1024874.01,1763.0,62,1825.0,TIER 4,1,1,401744.23,404767.29000000004,0.3949434623676329,3023.0599999999977,0.03516732841747022,1.0,False,False,False
PRJ-2273,INSTALL,EUROPE,DE,2329710.0,3482805.08,255888.03,306963.02,2585598.03,3789768.1,1719.0,239,1958.0,TIER 3,10,10,1153095.08,1204170.0700000003,0.31774241542642156,51074.99000000002,0.13903432228039558,1.0,False,False,False
PRJ-2274,INSTALL,NORTH AMERICA,US,523043.0,900694.68,28192.04,32408.32,551235.04,933103.0,1547.0,20,1567.0,TIER 4,10,8,377651.68000000005,381867.95999999996,0.40924523873570223,4216.279999999999,0.012928248222365869,0.8,False,False,False
PRJ-2275,SERVICE,SOUTH AMERICA,AR,2211561.0,2588068.93,18305.36,22874.33,2229866.36,2610943.26,1507.0,244,1751.0,TIER 3,5,3,376507.93000000017,381076.8999999999,0.1459537270832917,4568.970000000001,0.1619110816191108,0.6,False,False,False
PRJ-2276,INSTALL,EUROPE,FR,4089756.0,3495790.46,815769.38,1181748.83,4905525.38,4677539.29,698.0,90,788.0,TIER 3,2,2,-593965.54,-227986.08999999985,-0.04874060395118559,365979.45000000007,0.12893982808022922,1.0,False,True,False
PRJ-2277,ENERGY,NORTH AMERICA,US,1517212.0,1621203.42,388658.62,482645.55,1905870.62,2103848.96,1562.0,118,1680.0,TIER 3,0,0,103991.41999999993,197978.33999999985,0.09410292457496562,93986.93,0.07554417413572344,0.0,False,True,True
PRJ-2278,SERVICE,EUROPE,DE,78896.0,48672.16,8265.76,8588.22,87161.76,57260.38,1335.0,196,1531.0,TIER 5,9,5,-30223.839999999997,-29901.379999999997,-0.522200167026485,322.4599999999991,0.14681647940074907,0.5555555555555556,False,True,False
PRJ-2279,SERVICE,NORTH AMERICA,US,1973294.0,3325640.47,495392.38,739391.98,2468686.38,4065032.45,1361.0,267,1628.0,TIER 3,10,4,1352346.4700000002,1596346.0700000003,0.3927019254175942,243999.59999999998,0.1961792799412197,0.4,False,False,True
PRJ-2280,SERVICE,EUROPE,DE,3066596.0,2641738.45,389116.38,571430.46,3455712.38,3213168.91,117.0,19,136.0,TIER 3,4,3,-424857.5499999998,-242543.46999999974,-0.07548419544492596,182314.07999999996,0.1623931623931624,0.75,False,True,False
PRJ-2281,ENERGY,NORTH AMERICA,US,2406867.0,1624352.79,513232.92,725985.25,2920099.92,2350338.04,1619.0,117,1736.0,TIER 3,9,3,-782514.21,-569761.8799999999,-0.24241699291902705,212752.33000000002,0.07226683137739345,0.3333333333333333,False,True,True
PRJ-2282,ENERGY,AFRICA,ZA,4174388.0,4799522.67,316029.33,359203.62,4490417.33,5158726.29,1006.0,65,1071.0,TIER 3,1,1,625134.6699999999,668308.96,0.12954921863086477,43174.28999999998,0.06461232604373758,1.0,False,False,False
PRJ-2283,SERVICE,SOUTH AMERICA,BR,839320.0,736039.09,164765.64,187963.36,1004085.64,924002.45,1611.0,24,1635.0,TIER 3,10,0,-103280.91000000003,-80083.19000000006,-0.08666988924109462,23197.719999999972,0.0148975791433892,0.0,False,True,True
PRJ-2284,ENERGY,OCEANIA,NZ,4008714.0,4999776.64,518135.89,704124.68,4526849.89,5703901.32,620.0,9,629.0,TIER 3,4,1,991062.6399999997,1177051.4300000006,0.2063590100818926,185988.79000000004,0.014516129032258065,0.25,False,False,True
PRJ-2285,INSTALL,AFRICA,EG,760649.0,769961.65,149849.32,164281.5,910498.32,934243.15,562.0,19,581.0,TIER 4,5,5,9312.650000000023,23744.830000000075,0.025416113567436994,14432.179999999993,0.033807829181494664,1.0,False,True,False
PRJ-2286,INSTALL,ASIA,CN,470378.0,573606.4,64804.82,92858.87,535182.82,666465.27,1069.0,98,1167.0,TIER 4,10,5,103228.40000000002,131282.45000000007,0.19698318263455808,28054.049999999996,0.09167446211412535,0.5,False,False,False
PRJ-2287,ENERGY,AFRICA,ZA,4783596.0,5934653.88,861976.65,1004261.94,5645572.65,6938915.83,502.0,76,578.0,TIER 2,9,4,1151057.88,1293343.1799999997,0.18638980666234709,142285.28999999992,0.15139442231075698,0.4444444444444444,False,False,True
PRJ-2288,ENERGY,OCEANIA,NZ,2197450.0,2559642.01,248568.28,332932.45,2446018.28,2892574.46,613.0,40,653.0,TIER 3,8,2,362192.0099999998,446556.18000000017,0.15438018490974306,84364.17000000001,0.06525285481239804,0.25,False,False,True
PRJ-2289,ENERGY,EUROPE,FR,60547.0,79995.55,4050.25,5060.29,64597.25,85055.84,1083.0,164,1247.0,TIER 5,6,1,19448.550000000003,20458.589999999997,0.24053127921610082,1010.04,0.15143120960295475,0.16666666666666666,False,False,True
PRJ-2290,SERVICE,OCEANIA,AU,3586856.0,5360124.06,710165.69,855017.82,4297021.69,6215141.88,1132.0,86,1218.0,TIER 3,8,8,1773268.0599999996,1918120.1899999995,0.30862049926364665,144852.13,0.07597173144876325,1.0,False,False,False
PRJ-2291,INSTALL,AFRICA,ZA,2080497.0,2898570.23,433923.16,557768.21,2514420.16,3456338.45,1332.0,148,1480.0,TIER 3,9,6,818073.23,941918.29,0.2725191133987472,123845.04999999999,0.1111111111111111,0.6666666666666666,False,False,False
PRJ-2292,SERVICE,OCEANIA,NZ,404956.0,563275.53,27671.62,36270.58,432627.62,599546.11,1534.0,175,1709.0,TIER 4,1,1,158319.53000000003,166918.49,0.2784080944166246,8598.960000000003,0.11408083441981746,1.0,False,False,False
PRJ-2293,SERVICE,EUROPE,FR,4126334.0,6438887.37,1231812.3,1619269.98,5358146.3,8058157.35,528.0,4,532.0,TIER 2,3,2,2312553.37,2700011.05,0.33506556557871137,387457.67999999993,0.007575757575757576,0.6666666666666666,False,False,False
PRJ-2294,SERVICE,NORTH AMERICA,MX,197285.0,185540.94,6104.21,7308.38,203389.21,192849.32,459.0,6,465.0,TIER 5,1,0,-11744.059999999998,-10539.889999999985,-0.05465349838931236,1204.17,0.013071895424836602,0.0,False,True,True
